# NAME: MORFEO_t5000.txt
# DATE: 07/05/2025
# VERSION: 1.0
# ORIGIN: MORFEO_transmission.xlsx
#
# Wavelength[um],emissivity
1.003000000000000114e+00,3.2689E-01
1.003999999999999782e+00,3.2519E-01
1.005000000000000115e+00,3.2400E-01
1.005999999999999783e+00,3.2287E-01
1.007000000000000117e+00,3.2299E-01
1.007999999999999785e+00,3.2322E-01
1.008999999999999897e+00,3.2423E-01
1.009000000000000119e+00,3.2423E-01
1.009999999999999787e+00,3.2537E-01
1.011000000000000121e+00,3.2481E-01
1.011999999999999789e+00,3.2436E-01
1.013000000000000123e+00,3.2309E-01
1.013999999999999790e+00,3.2177E-01
1.015000000000000124e+00,3.2305E-01
1.015999999999999792e+00,3.2420E-01
1.017000000000000126e+00,3.2400E-01
1.017999999999999794e+00,3.2366E-01
1.019000000000000128e+00,3.2373E-01
1.019999999999999796e+00,3.2366E-01
1.020999999999999908e+00,3.2265E-01
1.021000000000000130e+00,3.2265E-01
1.021999999999999797e+00,3.2158E-01
1.023000000000000131e+00,3.2072E-01
1.023999999999999799e+00,3.1986E-01
1.024999999999999689e+00,3.1946E-01
1.025999999999999801e+00,3.1912E-01
1.026999999999999691e+00,3.1905E-01
1.027999999999999803e+00,3.1909E-01
1.028999999999999915e+00,3.1922E-01
1.029999999999999805e+00,3.1946E-01
1.030999999999999917e+00,3.1811E-01
1.031999999999999806e+00,3.1684E-01
1.032999999999999918e+00,3.1734E-01
1.033999999999999808e+00,3.1788E-01
1.034999999999999920e+00,3.1689E-01
1.035999999999999810e+00,3.1589E-01
1.036999999999999922e+00,3.1663E-01
1.037999999999999812e+00,3.1725E-01
1.038999999999999924e+00,3.1655E-01
1.039999999999999813e+00,3.1568E-01
1.040999999999999925e+00,3.1603E-01
1.041999999999999815e+00,3.1616E-01
1.042999999999999927e+00,3.1353E-01
1.043999999999999817e+00,3.1077E-01
1.044999999999999929e+00,3.0952E-01
1.045999999999999819e+00,3.0820E-01
1.046999999999999931e+00,3.0802E-01
1.047999999999999821e+00,3.0831E-01
1.048999999999999932e+00,3.0824E-01
1.049999999999999822e+00,3.0808E-01
1.050999999999999934e+00,3.0729E-01
1.051999999999999824e+00,3.0639E-01
1.052999999999999936e+00,3.0719E-01
1.053999999999999826e+00,3.0789E-01
1.054999999999999938e+00,3.0692E-01
1.055999999999999828e+00,3.0590E-01
1.056999999999999940e+00,3.0597E-01
1.057999999999999829e+00,3.0604E-01
1.058999999999999941e+00,3.0524E-01
1.059999999999999831e+00,3.0451E-01
1.060999999999999943e+00,3.0387E-01
1.061999999999999833e+00,3.0333E-01
1.062999999999999945e+00,3.0278E-01
1.063999999999999835e+00,3.0234E-01
1.064999999999999947e+00,3.0281E-01
1.065999999999999837e+00,3.0339E-01
1.066999999999999948e+00,3.0514E-01
1.067999999999999838e+00,3.0693E-01
1.068999999999999950e+00,3.0598E-01
1.069999999999999840e+00,3.0500E-01
1.070999999999999952e+00,3.0513E-01
1.071999999999999842e+00,3.0509E-01
1.072999999999999954e+00,3.0532E-01
1.073999999999999844e+00,3.0527E-01
1.074999999999999956e+00,3.0543E-01
1.075999999999999845e+00,3.0525E-01
1.076999999999999957e+00,3.0396E-01
1.077999999999999847e+00,3.0242E-01
1.078999999999999959e+00,3.0002E-01
1.079999999999999849e+00,2.9881E-01
1.080999999999999961e+00,2.9846E-01
1.081999999999999851e+00,2.9819E-01
1.082999999999999963e+00,2.9840E-01
1.083999999999999853e+00,2.9872E-01
1.084999999999999964e+00,2.9891E-01
1.085999999999999854e+00,2.9920E-01
1.086999999999999966e+00,2.9945E-01
1.087999999999999856e+00,2.9977E-01
1.088999999999999968e+00,2.9954E-01
1.089999999999999858e+00,2.9932E-01
1.090999999999999970e+00,2.9971E-01
1.091999999999999860e+00,3.0000E-01
1.092999999999999972e+00,2.9906E-01
1.093999999999999861e+00,2.9788E-01
1.094999999999999973e+00,2.9798E-01
1.095999999999999863e+00,2.9778E-01
1.096999999999999975e+00,2.9768E-01
1.097999999999999865e+00,2.9726E-01
1.098999999999999977e+00,2.9541E-01
1.099999999999999867e+00,2.9335E-01
1.100999999999999979e+00,2.9120E-01
1.101999999999999869e+00,2.8898E-01
1.102999999999999980e+00,2.8714E-01
1.103999999999999870e+00,2.8534E-01
1.104999999999999760e+00,2.8426E-01
1.105999999999999872e+00,2.8329E-01
1.106999999999999762e+00,2.8231E-01
1.107999999999999874e+00,2.8314E-01
1.108999999999999764e+00,2.8356E-01
1.109999999999999876e+00,2.8403E-01
1.110999999999999766e+00,2.8502E-01
1.111999999999999877e+00,2.8599E-01
1.112999999999999767e+00,2.8678E-01
1.113999999999999879e+00,2.8750E-01
1.114999999999999769e+00,2.8922E-01
1.115999999999999881e+00,2.9082E-01
1.116999999999999771e+00,2.9240E-01
1.117999999999999883e+00,2.9383E-01
1.118999999999999773e+00,2.9305E-01
1.119999999999999885e+00,2.9212E-01
1.120999999999999774e+00,2.9215E-01
1.121999999999999886e+00,2.9204E-01
1.122999999999999776e+00,2.9172E-01
1.123999999999999888e+00,2.9132E-01
1.124999999999999778e+00,2.9116E-01
1.125999999999999890e+00,2.9097E-01
1.126999999999999780e+00,2.8962E-01
1.127999999999999892e+00,2.8829E-01
1.128999999999999782e+00,2.8828E-01
1.129999999999999893e+00,2.8831E-01
1.130000000000000115e+00,2.8831E-01
1.130999999999999783e+00,2.8906E-01
1.131999999999999895e+00,2.8986E-01
1.132000000000000117e+00,2.8986E-01
1.132999999999999785e+00,2.8831E-01
1.133999999999999897e+00,2.8681E-01
1.134000000000000119e+00,2.8681E-01
1.134999999999999787e+00,2.8691E-01
1.135999999999999899e+00,2.8703E-01
1.136000000000000121e+00,2.8703E-01
1.136999999999999789e+00,2.8673E-01
1.137999999999999901e+00,2.8645E-01
1.138000000000000123e+00,2.8645E-01
1.138999999999999790e+00,2.8669E-01
1.139999999999999680e+00,2.8692E-01
1.139999999999999902e+00,2.8692E-01
1.140000000000000124e+00,2.8692E-01
1.140999999999999792e+00,2.8678E-01
1.141999999999999904e+00,2.8661E-01
1.142000000000000126e+00,2.8661E-01
1.142999999999999794e+00,2.8584E-01
1.143999999999999906e+00,2.8504E-01
1.144000000000000128e+00,2.8504E-01
1.144999999999999796e+00,2.8586E-01
1.145999999999999908e+00,2.8665E-01
1.146000000000000130e+00,2.8665E-01
1.146999999999999797e+00,2.8667E-01
1.147999999999999909e+00,2.8668E-01
1.148000000000000131e+00,2.8668E-01
1.148999999999999799e+00,2.8530E-01
1.149999999999999911e+00,2.8392E-01
1.150000000000000133e+00,2.8392E-01
1.150999999999999801e+00,2.8352E-01
1.151999999999999913e+00,2.8314E-01
1.152000000000000135e+00,2.8314E-01
1.152999999999999803e+00,2.8417E-01
1.153999999999999693e+00,2.8523E-01
1.153999999999999915e+00,2.8523E-01
1.154999999999999805e+00,2.8472E-01
1.155999999999999694e+00,2.8424E-01
1.155999999999999917e+00,2.8424E-01
1.156999999999999806e+00,2.8344E-01
1.157999999999999696e+00,2.8269E-01
1.157999999999999918e+00,2.8269E-01
1.158999999999999808e+00,2.8301E-01
1.159999999999999698e+00,2.8333E-01
1.159999999999999920e+00,2.8333E-01
1.160999999999999810e+00,2.8377E-01
1.161999999999999700e+00,2.8421E-01
1.161999999999999922e+00,2.8421E-01
1.162999999999999812e+00,2.8426E-01
1.163999999999999702e+00,2.8427E-01
1.163999999999999924e+00,2.8427E-01
1.164999999999999813e+00,2.8442E-01
1.165999999999999703e+00,2.8455E-01
1.165999999999999925e+00,2.8455E-01
1.166999999999999815e+00,2.8354E-01
1.167999999999999705e+00,2.8249E-01
1.167999999999999927e+00,2.8249E-01
1.168999999999999817e+00,2.8226E-01
1.169999999999999707e+00,2.8200E-01
1.169999999999999929e+00,2.8200E-01
1.170999999999999819e+00,2.8223E-01
1.171999999999999709e+00,2.8245E-01
1.171999999999999931e+00,2.8245E-01
1.172999999999999821e+00,2.8227E-01
1.173999999999999710e+00,2.8210E-01
1.173999999999999932e+00,2.8210E-01
1.174999999999999822e+00,2.8176E-01
1.175999999999999712e+00,2.8144E-01
1.175999999999999934e+00,2.8144E-01
1.176999999999999824e+00,2.8085E-01
1.177999999999999714e+00,2.8030E-01
1.177999999999999936e+00,2.8030E-01
1.178999999999999826e+00,2.8009E-01
1.179999999999999716e+00,2.7992E-01
1.179999999999999938e+00,2.7992E-01
1.180999999999999828e+00,2.8009E-01
1.181999999999999718e+00,2.8028E-01
1.181999999999999940e+00,2.8028E-01
1.182999999999999829e+00,2.8001E-01
1.183999999999999719e+00,2.7976E-01
1.183999999999999941e+00,2.7976E-01
1.184999999999999831e+00,2.7878E-01
1.185999999999999943e+00,2.7778E-01
1.186999999999999833e+00,2.7822E-01
1.187999999999999945e+00,2.7860E-01
1.188999999999999835e+00,2.7850E-01
1.189999999999999947e+00,2.7831E-01
1.190999999999999837e+00,2.7769E-01
1.191999999999999948e+00,2.7693E-01
1.192999999999999838e+00,2.7649E-01
1.193999999999999950e+00,2.7592E-01
1.194999999999999840e+00,2.7537E-01
1.195999999999999952e+00,2.7472E-01
1.196999999999999842e+00,2.7362E-01
1.197999999999999954e+00,2.7246E-01
1.198999999999999844e+00,2.7047E-01
1.199999999999999956e+00,2.6844E-01
1.200999999999999845e+00,2.6652E-01
1.201999999999999957e+00,2.6460E-01
1.202999999999999847e+00,2.6463E-01
1.203999999999999959e+00,2.6470E-01
1.204999999999999849e+00,2.6394E-01
1.205999999999999961e+00,2.6325E-01
1.206999999999999851e+00,2.6173E-01
1.207999999999999963e+00,2.6029E-01
1.208999999999999853e+00,2.5992E-01
1.209999999999999964e+00,2.5958E-01
1.210999999999999854e+00,2.5959E-01
1.211999999999999966e+00,2.5958E-01
1.212999999999999856e+00,2.6078E-01
1.213999999999999968e+00,2.6192E-01
1.214999999999999858e+00,2.6222E-01
1.215999999999999970e+00,2.6246E-01
1.216999999999999860e+00,2.6187E-01
1.217999999999999972e+00,2.6120E-01
1.218999999999999861e+00,2.6046E-01
1.219999999999999973e+00,2.5965E-01
1.220999999999999863e+00,2.6055E-01
1.221999999999999975e+00,2.6139E-01
1.222999999999999865e+00,2.6177E-01
1.223999999999999977e+00,2.6212E-01
1.224999999999999867e+00,2.6089E-01
1.225999999999999979e+00,2.5966E-01
1.226999999999999869e+00,2.5983E-01
1.227999999999999980e+00,2.6002E-01
1.228999999999999870e+00,2.6003E-01
1.229999999999999982e+00,2.6009E-01
1.230999999999999872e+00,2.5978E-01
1.231999999999999984e+00,2.5953E-01
1.232999999999999874e+00,2.5987E-01
1.233999999999999986e+00,2.6027E-01
1.234999999999999876e+00,2.6030E-01
1.235999999999999988e+00,2.6038E-01
1.236999999999999877e+00,2.6074E-01
1.237999999999999767e+00,2.6116E-01
1.238999999999999879e+00,2.6185E-01
1.239999999999999769e+00,2.6260E-01
1.240999999999999881e+00,2.6321E-01
1.241999999999999771e+00,2.6389E-01
1.242999999999999883e+00,2.6370E-01
1.243999999999999773e+00,2.6356E-01
1.244999999999999885e+00,2.6438E-01
1.245999999999999774e+00,2.6524E-01
1.246999999999999886e+00,2.6677E-01
1.247999999999999776e+00,2.6830E-01
1.248999999999999888e+00,2.6910E-01
1.249999999999999778e+00,2.6987E-01
1.250999999999999890e+00,2.6993E-01
1.251999999999999780e+00,2.6990E-01
1.252999999999999892e+00,2.7011E-01
1.253999999999999782e+00,2.7018E-01
1.254999999999999893e+00,2.7115E-01
1.255999999999999783e+00,2.7198E-01
1.256999999999999895e+00,2.7197E-01
1.257999999999999785e+00,2.7181E-01
1.258999999999999897e+00,2.7109E-01
1.259999999999999787e+00,2.7027E-01
1.260999999999999899e+00,2.6934E-01
1.261999999999999789e+00,2.6832E-01
1.262999999999999901e+00,2.6753E-01
1.263999999999999790e+00,2.6671E-01
1.264999999999999902e+00,2.6553E-01
1.265999999999999792e+00,2.6436E-01
1.266999999999999904e+00,2.6302E-01
1.267999999999999794e+00,2.6172E-01
1.268999999999999906e+00,2.6208E-01
1.269999999999999796e+00,2.6269E-01
1.270999999999999908e+00,2.6268E-01
1.271999999999999797e+00,2.6269E-01
1.272999999999999909e+00,2.6423E-01
1.273999999999999799e+00,2.6574E-01
1.274999999999999911e+00,2.6770E-01
1.275999999999999801e+00,2.6959E-01
1.276999999999999913e+00,2.6903E-01
1.277999999999999803e+00,2.6833E-01
1.278999999999999915e+00,2.6795E-01
1.279999999999999805e+00,2.6745E-01
1.280999999999999694e+00,2.6727E-01
1.281999999999999806e+00,2.6694E-01
1.282999999999999696e+00,2.6679E-01
1.283999999999999808e+00,2.6653E-01
1.284999999999999698e+00,2.6640E-01
1.285999999999999810e+00,2.6617E-01
1.286999999999999700e+00,2.6632E-01
1.286999999999999922e+00,2.6632E-01
1.287999999999999812e+00,2.6642E-01
1.288999999999999702e+00,2.6617E-01
1.289999999999999813e+00,2.6682E-01
1.290999999999999703e+00,2.6652E-01
1.291999999999999815e+00,2.6616E-01
1.292999999999999705e+00,2.6697E-01
1.293999999999999817e+00,2.6766E-01
1.294999999999999707e+00,2.6895E-01
1.295999999999999819e+00,2.7012E-01
1.296999999999999709e+00,2.6881E-01
1.297999999999999821e+00,2.6735E-01
1.298999999999999710e+00,2.6667E-01
1.299999999999999822e+00,2.6586E-01
1.300999999999999712e+00,2.6502E-01
1.300999999999999934e+00,2.6502E-01
1.301999999999999824e+00,2.6403E-01
1.302999999999999714e+00,2.6357E-01
1.303999999999999826e+00,2.6303E-01
1.304999999999999716e+00,2.6210E-01
1.305999999999999828e+00,2.6113E-01
1.306999999999999718e+00,2.5977E-01
1.307999999999999829e+00,2.5994E-01
1.308999999999999719e+00,2.6028E-01
1.309999999999999831e+00,2.6068E-01
1.310999999999999721e+00,2.6066E-01
1.311999999999999833e+00,2.6068E-01
1.312999999999999723e+00,2.6086E-01
1.313999999999999835e+00,2.6106E-01
1.314999999999999725e+00,2.6168E-01
1.314999999999999947e+00,2.6168E-01
1.315999999999999837e+00,2.6228E-01
1.316999999999999726e+00,2.6320E-01
1.317999999999999838e+00,2.6405E-01
1.318999999999999728e+00,2.6451E-01
1.319999999999999840e+00,2.6487E-01
1.320999999999999730e+00,2.6504E-01
1.321999999999999842e+00,2.6504E-01
1.322999999999999732e+00,2.6472E-01
1.323999999999999844e+00,2.6426E-01
1.324999999999999734e+00,2.6454E-01
1.325999999999999845e+00,2.6469E-01
1.326999999999999735e+00,2.6436E-01
1.327999999999999847e+00,2.6391E-01
1.328999999999999737e+00,2.6331E-01
1.329999999999999849e+00,2.6263E-01
1.330999999999999739e+00,2.6083E-01
1.331999999999999851e+00,2.5900E-01
1.332999999999999741e+00,2.5622E-01
1.333999999999999853e+00,2.5343E-01
1.334999999999999742e+00,2.5273E-01
1.335999999999999854e+00,2.5207E-01
1.336999999999999744e+00,2.5168E-01
1.337999999999999856e+00,2.5135E-01
1.338999999999999746e+00,2.4978E-01
1.339999999999999858e+00,2.4826E-01
1.340999999999999748e+00,2.4732E-01
1.341999999999999860e+00,2.4720E-01
1.342999999999999972e+00,2.4925E-01
1.343999999999999861e+00,2.5135E-01
1.344999999999999973e+00,2.5139E-01
1.345999999999999863e+00,2.5151E-01
1.346999999999999975e+00,2.5229E-01
1.347999999999999865e+00,2.5314E-01
1.348999999999999977e+00,2.5368E-01
1.349999999999999867e+00,2.5429E-01
1.350999999999999979e+00,2.5616E-01
1.351999999999999869e+00,2.5811E-01
1.352999999999999980e+00,2.5949E-01
1.353999999999999870e+00,2.6098E-01
1.354999999999999982e+00,2.6247E-01
1.355999999999999872e+00,2.6406E-01
1.356999999999999984e+00,2.6621E-01
1.357999999999999874e+00,2.6846E-01
1.358999999999999986e+00,2.6985E-01
1.359999999999999876e+00,2.7138E-01
1.360999999999999988e+00,2.7375E-01
1.361999999999999877e+00,2.7626E-01
1.362999999999999989e+00,2.7823E-01
1.363999999999999879e+00,2.8039E-01
1.364999999999999991e+00,2.8390E-01
1.365999999999999881e+00,2.8758E-01
1.366999999999999993e+00,2.9109E-01
1.367999999999999883e+00,2.9473E-01
1.368999999999999995e+00,2.9773E-01
1.369999999999999885e+00,3.0090E-01
1.370999999999999774e+00,3.0549E-01
1.371999999999999886e+00,3.1023E-01
1.372999999999999776e+00,3.1546E-01
1.373999999999999888e+00,3.2091E-01
1.374999999999999778e+00,3.2513E-01
1.375999999999999890e+00,3.2959E-01
1.376999999999999780e+00,3.3488E-01
1.377999999999999892e+00,3.4030E-01
1.378999999999999782e+00,3.4430E-01
1.379999999999999671e+00,3.4839E-01
1.379999999999999893e+00,3.4839E-01
1.380999999999999783e+00,3.5304E-01
1.381999999999999895e+00,3.5779E-01
1.382999999999999785e+00,3.6409E-01
1.383999999999999897e+00,3.7055E-01
1.384999999999999787e+00,3.7762E-01
1.385999999999999899e+00,3.8494E-01
1.386999999999999789e+00,3.9052E-01
1.387999999999999901e+00,3.9641E-01
1.388999999999999790e+00,4.0404E-01
1.389999999999999902e+00,4.1189E-01
1.390999999999999792e+00,4.1986E-01
1.391999999999999904e+00,4.2798E-01
1.392999999999999794e+00,4.3600E-01
1.393999999999999906e+00,4.4425E-01
1.394999999999999796e+00,4.5335E-01
1.395999999999999908e+00,4.6301E-01
1.396999999999999797e+00,4.7356E-01
1.397999999999999909e+00,4.8517E-01
1.398999999999999799e+00,4.9727E-01
1.399999999999999689e+00,5.1114E-01
1.399999999999999911e+00,5.1114E-01
1.400999999999999801e+00,5.2569E-01
1.401999999999999913e+00,5.4203E-01
1.402999999999999803e+00,5.5857E-01
1.403999999999999915e+00,5.7667E-01
1.404999999999999805e+00,5.9720E-01
1.405999999999999917e+00,6.1872E-01
1.406999999999999806e+00,6.4312E-01
1.407999999999999696e+00,6.6802E-01
1.407999999999999918e+00,6.6802E-01
1.408999999999999808e+00,6.9449E-01
1.409999999999999698e+00,7.2115E-01
1.409999999999999920e+00,7.2115E-01
1.410999999999999810e+00,7.4867E-01
1.411999999999999700e+00,7.7507E-01
1.411999999999999922e+00,7.7507E-01
1.412999999999999812e+00,7.9987E-01
1.413999999999999702e+00,8.2075E-01
1.413999999999999924e+00,8.2075E-01
1.414999999999999813e+00,8.4014E-01
1.415999999999999703e+00,8.5105E-01
1.415999999999999925e+00,8.5105E-01
1.416999999999999815e+00,8.6023E-01
1.417999999999999705e+00,8.5902E-01
1.417999999999999927e+00,8.5902E-01
1.418999999999999817e+00,8.5344E-01
1.419999999999999707e+00,8.3917E-01
1.419999999999999929e+00,8.3917E-01
1.420999999999999819e+00,8.1893E-01
1.421999999999999709e+00,7.9314E-01
1.421999999999999931e+00,7.9314E-01
1.422999999999999821e+00,7.6106E-01
1.423999999999999710e+00,7.2641E-01
1.423999999999999932e+00,7.2641E-01
1.424999999999999822e+00,6.8982E-01
1.425999999999999712e+00,6.5299E-01
1.425999999999999934e+00,6.5299E-01
1.426999999999999824e+00,6.1560E-01
1.427999999999999714e+00,5.7891E-01
1.427999999999999936e+00,5.7891E-01
1.428999999999999826e+00,5.4483E-01
1.429999999999999716e+00,5.4089E-01
1.429999999999999938e+00,5.4089E-01
1.430999999999999828e+00,5.5791E-01
1.431999999999999718e+00,5.7647E-01
1.431999999999999940e+00,5.7647E-01
1.432999999999999829e+00,5.9693E-01
1.433999999999999719e+00,6.1935E-01
1.433999999999999941e+00,6.1935E-01
1.434999999999999831e+00,6.4160E-01
1.435999999999999721e+00,6.6604E-01
1.435999999999999943e+00,6.6604E-01
1.436999999999999833e+00,6.9182E-01
1.437999999999999723e+00,7.1887E-01
1.437999999999999945e+00,7.1887E-01
1.438999999999999835e+00,7.4533E-01
1.439999999999999725e+00,7.7114E-01
1.439999999999999947e+00,7.7114E-01
1.440999999999999837e+00,7.9571E-01
1.441999999999999726e+00,8.1751E-01
1.441999999999999948e+00,8.1751E-01
1.442999999999999838e+00,8.3654E-01
1.443999999999999728e+00,8.5102E-01
1.443999999999999950e+00,8.5102E-01
1.444999999999999840e+00,8.5941E-01
1.445999999999999730e+00,8.6268E-01
1.445999999999999952e+00,8.6268E-01
1.446999999999999842e+00,8.5703E-01
1.447999999999999732e+00,8.4694E-01
1.447999999999999954e+00,8.4694E-01
1.448999999999999844e+00,8.2738E-01
1.449999999999999734e+00,8.0507E-01
1.449999999999999956e+00,8.0507E-01
1.450999999999999845e+00,7.7426E-01
1.451999999999999735e+00,7.4246E-01
1.451999999999999957e+00,7.4246E-01
1.452999999999999847e+00,7.0489E-01
1.453999999999999737e+00,6.6709E-01
1.453999999999999959e+00,6.6709E-01
1.454999999999999849e+00,6.2988E-01
1.455999999999999739e+00,5.9332E-01
1.455999999999999961e+00,5.9332E-01
1.456999999999999851e+00,5.5955E-01
1.457999999999999741e+00,5.2725E-01
1.457999999999999963e+00,5.2725E-01
1.458999999999999853e+00,4.9626E-01
1.459999999999999742e+00,4.6706E-01
1.459999999999999964e+00,4.6706E-01
1.460999999999999854e+00,4.4297E-01
1.461999999999999744e+00,4.2114E-01
1.461999999999999966e+00,4.2114E-01
1.462999999999999856e+00,4.0204E-01
1.463999999999999746e+00,3.8518E-01
1.463999999999999968e+00,3.8518E-01
1.464999999999999858e+00,3.6792E-01
1.465999999999999748e+00,3.5259E-01
1.465999999999999970e+00,3.5259E-01
1.466999999999999860e+00,3.4208E-01
1.467999999999999750e+00,3.3338E-01
1.467999999999999972e+00,3.3338E-01
1.468999999999999861e+00,3.2248E-01
1.469999999999999751e+00,3.1262E-01
1.469999999999999973e+00,3.1262E-01
1.470999999999999863e+00,3.0430E-01
1.471999999999999753e+00,2.9675E-01
1.471999999999999975e+00,2.9675E-01
1.472999999999999865e+00,2.9133E-01
1.473999999999999755e+00,2.8667E-01
1.473999999999999977e+00,2.8667E-01
1.474999999999999867e+00,2.8209E-01
1.475999999999999757e+00,2.7812E-01
1.475999999999999979e+00,2.7812E-01
1.476999999999999869e+00,2.7289E-01
1.477999999999999758e+00,2.6806E-01
1.477999999999999980e+00,2.6806E-01
1.478999999999999870e+00,2.6592E-01
1.479999999999999760e+00,2.6414E-01
1.479999999999999982e+00,2.6414E-01
1.480999999999999872e+00,2.6056E-01
1.481999999999999762e+00,2.5728E-01
1.481999999999999984e+00,2.5728E-01
1.482999999999999874e+00,2.5557E-01
1.483999999999999764e+00,2.5408E-01
1.483999999999999986e+00,2.5408E-01
1.484999999999999876e+00,2.5234E-01
1.485999999999999766e+00,2.5077E-01
1.485999999999999988e+00,2.5077E-01
1.486999999999999877e+00,2.4816E-01
1.487999999999999767e+00,2.4569E-01
1.487999999999999989e+00,2.4569E-01
1.488999999999999879e+00,2.4429E-01
1.489999999999999769e+00,2.4301E-01
1.489999999999999991e+00,2.4301E-01
1.490999999999999881e+00,2.4394E-01
1.491999999999999771e+00,2.4494E-01
1.491999999999999993e+00,2.4494E-01
1.492999999999999883e+00,2.4263E-01
1.493999999999999773e+00,2.4038E-01
